

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
072.218  000.117  000.048: require('neogit.buffers.commit_view')
072.294  000.037  000.037: require('neogit.lib.git.pull')
072.333  000.037  000.037: require('neogit.lib.git.push')
072.378  000.041  000.041: require('neogit.lib.git.merge')
072.382  000.161  000.046: require('neogit.lib.git.repository')
072.415  000.031  000.031: require('neogit.lib.functional')
072.449  000.031  000.031: require('neogit.lib.line_buffer')
072.481  000.029  000.029: require('neogit.lib.fs')
072.508  000.645  000.166: require('neogit.status')
072.589  000.046  000.046: require('neogit.popups.commit')
072.725  000.040  000.040: require('neogit.buffers.log_view.ui')
072.730  000.097  000.057: require('neogit.buffers.log_view')
072.732  000.141  000.044: require('neogit.popups.log')
072.780  000.046  000.046: require('neogit.popups.push')
072.825  000.042  000.042: require('neogit.popups.pull')
072.865  000.038  000.038: require('neogit.popups.stash')
072.932  000.065  000.065: require('neogit.popups.help')
073.020  000.032  000.032: require('neogit.lib.git.fetch')
073.024  000.089  000.057: require('neogit.popups.fetch')
073.026  000.514  000.048: require('neogit.popups')
073.250  000.047  000.047: require('neogit.autocmds')
073.260  003.290  000.553: require('neogit')
073.575  003.651  000.361: require('dev.git')
073.852  000.122  000.122: require('vim.version')
074.954  001.282  001.160: sourcing /home/fs144/.local/share/nvim/lazy/nvim-lspconfig/plugin/lspconfig.lua
075.321  000.030  000.030: sourcing /home/fs144/.local/share/nvim/lazy/vim-snippets/plugin/vimsnippets.vim
076.745  000.069  000.069: require('luasnip.util.types')
076.798  000.049  000.049: require('luasnip.util.ext_opts')
077.054  000.102  000.102: require('luasnip.session')
077.287  000.442  000.340: require('luasnip.util.util')
077.293  000.493  000.050: require('luasnip.extras.filetype_functions')
077.500  001.284  000.674: require('luasnip.config')
077.803  000.051  000.051: require('luasnip.session.snippet_collection.source')
077.814  000.181  000.131: require('luasnip.session.snippet_collection')
078.178  000.317  000.317: require('luasnip.util._builtin_vars')
078.330  000.514  000.197: require('luasnip.util.environ')
078.378  000.045  000.045: require('luasnip.util.extend_decorator')
078.479  000.044  000.044: require('luasnip.loaders._caches')
078.607  000.071  000.071: require('luasnip.util.path')
078.613  000.131  000.060: require('luasnip.loaders.util')
078.625  000.245  000.070: require('luasnip.loaders')
078.705  000.075  000.075: require('luasnip.util.log')
078.723  001.214  000.154: require('luasnip')
078.745  002.807  000.309: sourcing /home/fs144/.local/share/nvim/lazy/LuaSnip/plugin/luasnip.lua
078.786  000.019  000.019: sourcing /home/fs144/.local/share/nvim/lazy/LuaSnip/plugin/luasnip.vim
080.242  001.071  001.071: require('aerial')
080.280  001.145  000.074: require('dev.aerial-config')
082.662  000.692  000.692: require('telescope.builtin.__lsp')
082.868  001.659  000.967: require('telescope.builtin')
082.876  002.429  000.770: require('telescope._extensions.dap')
083.217  000.321  000.321: require('dap.ui')
084.456  000.215  000.215: sourcing /home/fs144/.local/share/nvim/lazy/copilot.vim/autoload/copilot.vim
084.482  000.648  000.432: sourcing /home/fs144/.local/share/nvim/lazy/copilot.vim/plugin/copilot.vim
084.990  000.043  000.043: sourcing /home/fs144/.local/share/nvim/lazy/ultisnips/autoload/UltiSnips/map_keys.vim
085.029  000.403  000.360: sourcing /home/fs144/.local/share/nvim/lazy/ultisnips/plugin/UltiSnips.vim
085.071  000.011  000.011: sourcing /home/fs144/.local/share/nvim/lazy/ultisnips/ftdetect/snippets.vim
085.584  000.025  000.025: require('toggleterm.lazy')
085.609  000.021  000.021: require('toggleterm.constants')
085.667  000.055  000.055: require('toggleterm.terminal')
085.673  000.504  000.403: require('toggleterm')
085.730  000.026  000.026: require('toggleterm.colors')
085.758  000.025  000.025: require('toggleterm.utils')
085.764  000.089  000.038: require('toggleterm.config')
086.437  000.043  000.043: require('toggleterm.commandline')
086.452  001.314  000.678: require('toggleterm-config')
086.598  000.033  000.033: sourcing /usr/share/nvim/runtime/plugin/editorconfig.lua
086.706  000.088  000.088: sourcing /usr/share/nvim/runtime/plugin/gzip.vim
086.740  000.005  000.005: sourcing /usr/share/nvim/runtime/plugin/health.vim
086.790  000.037  000.037: sourcing /usr/share/nvim/runtime/plugin/man.lua
087.158  000.100  000.100: sourcing /usr/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
087.191  000.386  000.286: sourcing /usr/share/nvim/runtime/plugin/matchit.vim
087.290  000.080  000.080: sourcing /usr/share/nvim/runtime/plugin/matchparen.vim
087.328  000.010  000.010: sourcing /usr/share/nvim/runtime/plugin/netrwPlugin.vim
087.373  000.030  000.030: sourcing /usr/share/nvim/runtime/plugin/nvim.lua
087.465  000.006  000.006: sourcing /home/fs144/.local/share/nvim/rplugin.vim
087.470  000.081  000.075: sourcing /usr/share/nvim/runtime/plugin/rplugin.vim
087.521  000.036  000.036: sourcing /usr/share/nvim/runtime/plugin/shada.vim
087.586  000.041  000.041: sourcing /usr/share/nvim/runtime/plugin/spellfile.vim
087.672  000.064  000.064: sourcing /usr/share/nvim/runtime/plugin/tarPlugin.vim
087.754  000.048  000.048: sourcing /usr/share/nvim/runtime/plugin/tohtml.vim
087.786  000.011  000.011: sourcing /usr/share/nvim/runtime/plugin/tutor.vim
087.906  000.088  000.088: sourcing /usr/share/nvim/runtime/plugin/zipPlugin.vim
088.076  000.040  000.040: sourcing /home/fs144/.local/share/nvim/lazy/ultisnips/after/plugin/UltiSnips_after.vim
089.089  000.388  000.388: require('cmp.utils.api')
089.145  000.026  000.026: require('cmp.types.cmp')
089.216  000.028  000.028: require('cmp.utils.misc')
089.246  000.098  000.071: require('cmp.types.lsp')
089.273  000.025  000.025: require('cmp.types.vim')
089.276  000.184  000.036: require('cmp.types')
089.299  000.021  000.021: require('cmp.utils.highlight')
089.342  000.019  000.019: require('cmp.utils.debug')
089.350  000.049  000.029: require('cmp.utils.autocmd')
089.586  000.918  000.275: sourcing /home/fs144/.local/share/nvim/lazy/nvim-cmp/plugin/cmp.lua
089.811  000.039  000.039: require('cmp.utils.char')
089.817  000.070  000.031: require('cmp.utils.str')
089.900  000.027  000.027: require('cmp.utils.buffer')
089.905  000.062  000.035: require('cmp.utils.keymap')
089.907  000.088  000.026: require('cmp.utils.feedkeys')
090.001  000.028  000.028: require('cmp.config.mapping')
090.024  000.020  000.020: require('cmp.utils.cache')
090.080  000.028  000.028: require('cmp.config.compare')
090.083  000.055  000.027: require('cmp.config.default')
090.092  000.145  000.041: require('cmp.config')
090.101  000.191  000.046: require('cmp.utils.async')
090.148  000.020  000.020: require('cmp.utils.pattern')
090.152  000.049  000.029: require('cmp.context')
090.244  000.023  000.023: require('cmp.matcher')
090.249  000.065  000.042: require('cmp.entry')
090.254  000.101  000.036: require('cmp.source')
090.301  000.020  000.020: require('cmp.utils.event')
090.374  000.019  000.019: require('cmp.utils.options')
090.378  000.051  000.032: require('cmp.utils.window')
090.381  000.078  000.026: require('cmp.view.docs_view')
090.421  000.038  000.038: require('cmp.view.custom_entries_view')
090.455  000.032  000.032: require('cmp.view.wildmenu_entries_view')
090.484  000.027  000.027: require('cmp.view.native_entries_view')
090.522  000.034  000.034: require('cmp.view.ghost_text_view')
090.527  000.271  000.042: require('cmp.view')
090.732  001.028  000.258: require('cmp.core')
090.818  000.031  000.031: require('cmp.config.sources')
090.843  000.022  000.022: require('cmp.config.window')
090.867  001.205  000.123: require('cmp')
090.912  000.043  000.043: require('lspkind')
091.246  000.070  000.070: require('luasnip.util.jsonc')
091.253  000.120  000.051: require('luasnip.loaders.from_vscode')
092.935  000.022  000.022: require('luasnip.nodes.key_indexer')
092.950  000.085  000.063: require('luasnip.nodes.util')
092.972  000.020  000.020: require('luasnip.util.events')
092.978  000.146  000.041: require('luasnip.nodes.node')
093.039  000.059  000.059: require('luasnip.nodes.insertNode')
093.088  000.046  000.046: require('luasnip.nodes.textNode')
093.119  000.028  000.028: require('luasnip.util.mark')
093.145  000.023  000.023: require('luasnip.util.pattern_tokenizer')
093.166  000.019  000.019: require('luasnip.util.dict')
093.191  000.022  000.022: require('luasnip.nodes.util.trig_engines')
093.207  000.439  000.096: require('luasnip.nodes.snippet')
093.210  000.474  000.035: require('luasnip.nodes.duplicate')
093.340  000.024  000.024: require('luasnip.util.parser.neovim_ast')
093.380  000.036  000.036: require('luasnip.util.str')
093.406  000.023  000.023: require('luasnip.util.directed_graph')
093.410  000.119  000.036: require('luasnip.util.parser.ast_utils')
093.443  000.031  000.031: require('luasnip.nodes.functionNode')
093.496  000.051  000.051: require('luasnip.nodes.choiceNode')
093.551  000.052  000.052: require('luasnip.nodes.dynamicNode')
093.578  000.024  000.024: require('luasnip.util.functions')
093.582  000.318  000.042: require('luasnip.util.parser.ast_parser')
093.627  000.043  000.043: require('luasnip.util.parser.neovim_parser')
093.631  000.393  000.033: require('luasnip.util.parser')
093.634  000.419  000.025: require('luasnip.nodes.snippetProxy')
093.671  000.034  000.034: require('luasnip.nodes.multiSnippet')
095.571  000.045  000.045: require('luasnip.loaders.from_lua')
095.832  000.031  000.031: require('luasnip.extras')
095.837  000.067  000.036: require('luasnip.extras.fmt')
098.877  000.047  000.047: require('cmp_nvim_lsp.source')
098.901  000.120  000.072: require('cmp_nvim_lsp')
098.926  009.322  006.796: require('lsp/cmp-config')
098.934  010.772  000.532: require('cmp')
099.001  000.064  000.064: require('cmp_luasnip')
099.048  010.912  000.076: sourcing /home/fs144/.local/share/nvim/lazy/cmp_luasnip/after/plugin/cmp_luasnip.lua
099.289  000.023  000.023: sourcing /home/fs144/.local/share/nvim/lazy/nvim-treesitter/autoload/nvim_treesitter.vim
099.373  000.064  000.064: require('nvim-treesitter.fold')
099.563  000.025  000.025: require('cmp_buffer.timer')
099.568  000.067  000.043: require('cmp_buffer.buffer')
099.570  000.100  000.032: require('cmp_buffer.source')
099.572  000.130  000.030: require('cmp_buffer')
099.584  000.164  000.033: sourcing /home/fs144/.local/share/nvim/lazy/cmp-buffer/after/plugin/cmp_buffer.lua
099.654  000.035  000.035: sourcing /home/fs144/.local/share/nvim/lazy/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
099.799  000.065  000.065: require('cmp_cmdline')
099.810  000.114  000.049: sourcing /home/fs144/.local/share/nvim/lazy/cmp-cmdline/after/plugin/cmp_cmdline.lua
099.965  000.050  000.050: require('cmp_nvim_lua')
099.979  000.113  000.063: sourcing /home/fs144/.local/share/nvim/lazy/cmp-nvim-lua/after/plugin/cmp_nvim_lua.lua
100.075  000.043  000.043: require('cmp_path')
100.085  000.074  000.031: sourcing /home/fs144/.local/share/nvim/lazy/cmp-path/after/plugin/cmp_path.lua
100.234  000.051  000.051: require('cmp_vsnip')
100.245  000.085  000.034: sourcing /home/fs144/.local/share/nvim/lazy/cmp-vsnip/after/plugin/cmp_vsnip.lua
100.346  098.350  011.198: require('bootstrap')
100.537  000.101  000.101: require('user.keymaps')
101.057  000.057  000.057: require('which-key.util')
101.062  000.158  000.101: require('which-key.tree')
101.146  000.082  000.082: require('which-key.config')
101.153  000.367  000.127: require('which-key.keys')
101.157  000.502  000.135: require('which-key')
101.254  000.041  000.041: require('legendary.vendor.lazy')
101.264  000.106  000.065: require('legendary')
101.338  000.043  000.043: require('legendary.deprecate')
101.542  000.047  000.047: require('legendary.vendor.sorter')
101.612  000.182  000.135: require('legendary.data.itemlist')
101.617  000.226  000.044: require('legendary.data.state')
101.705  000.086  000.086: require('legendary.data.keymap')
101.712  000.370  000.058: require('legendary.integrations.which-key')
103.430  000.211  000.211: require('which-key.mappings')
106.017  000.068  000.068: require('legendary.data.function')
106.027  000.151  000.084: require('legendary.data.itemgroup')
106.250  000.062  000.062: require('legendary.data.autocmd')
106.275  000.154  000.091: require('legendary.data.augroup')
108.717  008.170  006.633: require('user.whichkey')
109.062  000.063  000.063: require('hydra.lib.class')
109.209  000.047  000.047: require('hydra.hint.basehint')
109.261  000.049  000.049: require('hydra.lib.util')
109.312  000.047  000.047: require('hydra.hint.vim-options')
109.318  000.210  000.066: require('hydra.hint.cmdline')
109.437  000.057  000.057: require('hydra.lib.api-wrappers')
109.470  000.150  000.093: require('hydra.hint.window')
109.523  000.050  000.050: require('hydra.hint.statusline')
109.526  000.460  000.050: require('hydra.hint')
109.582  000.055  000.055: require('hydra.lib.meta-accessor')
109.588  000.706  000.127: require('hydra')
109.866  001.145  000.439: require('user.hydra-config')
110.226  000.035  000.035: sourcing /usr/share/nvim/runtime/filetype.lua
110.467  000.018  000.018: sourcing /usr/share/nvim/runtime/ftplugin.vim
110.728  000.029  000.029: sourcing /usr/share/nvim/runtime/filetype.lua
110.912  000.007  000.007: sourcing /usr/share/nvim/runtime/indent.vim
111.175  000.057  000.057: sourcing /usr/share/nvim/runtime/syntax/synload.vim
111.252  000.287  000.230: sourcing /usr/share/nvim/runtime/syntax/syntax.vim
111.277  001.407  001.031: require('user.autofire')
111.279  010.929  000.106: require('user')
111.439  000.098  000.098: require('lsp.diagnostic_signs')
111.655  000.124  000.124: require('mason-core.platform')
111.673  000.188  000.064: require('mason')
111.832  000.145  000.145: require('mason.api.command')
112.050  000.063  000.063: require('mason-lspconfig.settings')
112.056  000.198  000.135: require('mason-lspconfig')
112.177  000.037  000.037: require('mason-lspconfig.notify')
112.188  000.105  000.068: require('mason-lspconfig.lspconfig_hook')
112.372  000.182  000.182: require('lspconfig.util')
112.502  000.127  000.127: require('mason-lspconfig.mappings.server')
112.580  000.072  000.072: require('mason-lspconfig.server_config_extensions')
113.000  000.416  000.416: require('lspconfig.configs')
113.302  000.299  000.299: require('lspconfig.server_configurations.omnisharp')
113.462  000.127  000.127: require('mason-lspconfig.ensure_installed')
114.399  000.254  000.254: require('mason-core.result')
114.676  000.793  000.539: require('mason-core.purl')
114.716  001.078  000.286: require('mason-core.package')
115.318  000.308  000.308: require('mason-core.process')
115.734  000.413  000.413: require('mason-core.spawn')
115.763  000.922  000.201: require('mason-core.managers.powershell')
115.926  000.161  000.161: require('mason.version')
115.929  001.211  000.128: require('mason-core.fetch')
116.240  000.308  000.308: require('mason-core.providers')
117.297  000.447  000.447: require('mason-core.installer.registry.expr')
117.342  000.813  000.366: require('mason-core.installer.registry.link')
118.217  000.044  000.044: require('mason-core.receipt')
118.233  000.155  000.111: require('mason-core.installer.context')
118.264  000.029  000.029: require('mason-core.async.control')
118.297  000.029  000.029: require('mason-core.installer.linker')
118.302  000.573  000.359: require('mason-core.installer')
118.317  000.830  000.257: require('mason-core.installer.managers.std')
118.320  000.976  000.146: require('mason-core.installer.registry.schemas')
118.356  000.034  000.034: require('mason-core.installer.registry.util')
118.375  002.133  000.309: require('mason-core.installer.registry')
118.384  004.908  000.179: require('mason-registry.sources.github')
118.490  000.029  000.029: require('mason-registry.installer')
118.565  000.031  000.031: require('mason-vendor.zzlib.inflate-bit32')
118.570  000.071  000.040: require('mason-vendor.zzlib')
118.986  000.072  000.072: require('mason-lspconfig.api.command')
119.177  000.036  000.036: require('lspconfig')
119.212  000.030  000.030: require('lspconfig.server_configurations.cssls')
119.425  000.031  000.031: require('lspconfig.server_configurations.emmet_ls')
119.632  000.033  000.033: require('lspconfig.server_configurations.tsserver')
119.804  000.034  000.034: require('lspconfig.server_configurations.lua_ls')
119.971  000.053  000.053: require('lspconfig.server_configurations.pylsp')
120.099  000.045  000.045: require('mason-core.managers.pip3')
120.103  000.084  000.039: require('mason-lspconfig.server_configurations.pylsp')
120.156  000.030  000.030: require('lspconfig.server_configurations.dockerls')
120.308  000.031  000.031: require('lspconfig.server_configurations.docker_compose_language_service')
120.444  000.034  000.034: require('lspconfig.server_configurations.clangd')
120.640  000.031  000.031: require('lspconfig.server_configurations.marksman')
120.803  000.032  000.032: require('lspconfig.server_configurations.html')
120.943  009.500  002.102: require('lsp.mason-config')
120.947  009.665  000.067: require('lsp')
120.998  000.020  000.020: require('ai.chat')
121.001  000.052  000.031: require('ai')
121.107  000.024  000.024: require('galaxyline.theme')
121.146  000.036  000.036: require('galaxyline.condition')
121.193  000.042  000.042: require('galaxyline.provider_fileinfo')
121.203  000.155  000.053: require('appearance.galaxyconf')
121.259  000.030  000.030: require('bufferline')
121.931  000.726  000.695: require('appearance.tabline-config')
122.043  000.030  000.030: require('rose-pine.config')
122.046  000.074  000.045: require('rose-pine')
122.090  000.154  000.080: require('appearance.theme.rose')
122.120  000.027  000.027: require('appearance.theme.tokyo')
122.226  000.055  000.055: require('catppuccin')
122.399  000.030  000.030: require('catppuccin.lib.hashing')
122.556  000.417  000.332: require('appearance.theme.catpu')
123.534  000.109  000.109: require('rose-pine.theme')
123.568  000.030  000.030: require('rose-pine.util')
123.603  000.032  000.032: require('rose-pine.palette')
124.945  001.568  001.397: sourcing /home/fs144/.local/share/nvim/lazy/rose-pine/colors/rose-pine.lua
125.765  000.071  000.071: require('indent_blankline.utils')
127.097  006.073  002.955: require('appearance.theme')
127.105  006.101  000.028: require('appearance')
127.160  000.052  000.052: require('system')
127.365  000.035  000.035: require('notify.util.queue')
127.368  000.074  000.040: require('notify.util')
127.470  000.100  000.100: require('notify.config.highlights')
127.475  000.226  000.051: require('notify.config')
127.541  000.028  000.028: require('notify.stages')
127.603  000.060  000.060: require('notify.service.notification')
127.724  000.034  000.034: require('notify.animate.spring')
127.726  000.062  000.029: require('notify.animate')
127.730  000.119  000.057: require('notify.windows')
127.864  000.042  000.042: require('notify.service.buffer.highlights')
127.871  000.102  000.060: require('notify.service.buffer')
127.874  000.142  000.040: require('notify.service')
127.962  000.086  000.086: require('notify.stages.util')
127.965  000.489  000.054: require('notify.instance')
127.968  000.777  000.063: require('notify')
128.021  000.037  000.037: require('notify.stages.fade_in_slide_out')
128.146  000.108  000.108: require('telescope._extensions.notify')
128.170  001.007  000.085: require('notifications')
128.174  126.190  000.035: sourcing /home/fs144/.config/nvim/init.lua
128.190  000.297: sourcing vimrc file(s)
128.207  000.017: inits 3
129.989  001.782: reading ShaDa
130.941  000.060  000.060: require('harpoon.utils')
131.079  000.130  000.130: require('harpoon.dev')
131.478  000.662  000.472: require('harpoon')
131.486  001.232  000.570: require('harpoon.mark')
131.538  000.051  000.051: require('harpoon.ui')
131.596  001.381  000.097: require('dev.harpoon-config')
132.220  000.037  000.037: require('Comment.config')
132.330  000.067  000.067: require('Comment.ft')
132.334  000.111  000.044: require('Comment.utils')
132.362  000.026  000.026: require('Comment.opfunc')
132.388  000.023  000.023: require('Comment.extra')
132.392  000.639  000.442: require('Comment.api')
132.485  000.763  000.124: sourcing /home/fs144/.local/share/nvim/lazy/Comment.nvim/plugin/Comment.lua
132.562  000.026  000.026: require('Comment')
132.655  000.148  000.122: require('dev.comment-config')
133.028  000.059  000.059: require('mason-registry.api')
133.034  000.122  000.063: require('mason.providers.registry-api')
133.471  000.741  000.619: sourcing /home/fs144/.local/share/nvim/lazy/fzf.vim/plugin/fzf.vim
133.797  000.053  000.053: require('nvim-treesitter.locals')
133.921  000.058  000.058: require('luasnip.loaders.from_snipmate')
134.141  001.008: opening buffers
136.164  002.023: BufEnter autocommands
136.170  000.006: editing files in windows
136.339  000.117  000.117: require('dap.repl')
136.612  000.104  000.104: require('flutter-tools.dev_tools')
136.725  000.098  000.098: require('mason-core.terminator')
140.774  000.185  000.185: require('mason-null-ls.mappings.source')
143.454  000.151  000.151: require('mason-core.functional.type')
146.417  000.103  000.103: require('galaxyline.provider_vcs')
146.462  000.039  000.039: require('galaxyline.provider_buffer')
146.496  000.031  000.031: require('galaxyline.provider_extensions')
146.538  000.040  000.040: require('galaxyline.provider_whitespace')
146.568  000.028  000.028: require('galaxyline.provider_lsp')
146.661  000.090  000.090: require('galaxyline.provider_diagnostic')
147.459  000.231  000.231: sourcing /home/fs144/.local/share/nvim/lazy/copilot.vim/autoload/copilot/agent.vim
147.796  000.046  000.046: sourcing /home/fs144/.local/share/nvim/lazy/copilot.vim/autoload/copilot/job.vim
167.189  000.136  000.136: require('_copilot')
169.900  000.076  000.076: require('galaxyline.colors')
171.945  000.081  000.081: require('gitsigns.cache')
172.124  000.051  000.051: require('gitsigns.util')
172.161  000.035  000.035: require('gitsigns.subprocess')
172.203  000.039  000.039: require('gitsigns.hunks')
172.221  000.271  000.146: require('gitsigns.git')


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.006  000.006: --- NVIM STARTING ---
000.063  000.057: event init
000.153  000.090: early init
000.200  000.046: locale set
000.229  000.029: init first window
000.426  000.198: inits 1
000.432  000.006: window checked
000.435  000.003: parsing arguments
000.728  000.027  000.027: require('vim.shared')
000.791  000.022  000.022: require('vim._meta')
000.793  000.062  000.040: require('vim._editor')
000.795  000.123  000.035: require('vim._init_packages')
000.798  000.239: init lua interpreter
001.175  000.378: expanding arguments
001.202  000.027: inits 2
001.363  000.161: init highlight


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.012  000.012: --- NVIM STARTING ---
000.053  000.042: event init
000.108  000.054: early init
000.145  000.038: locale set
000.175  000.030: init first window
000.364  000.189: inits 1
000.374  000.010: window checked
000.377  000.003: parsing arguments
000.683  000.035  000.035: require('vim.shared')
000.805  000.024  000.024: require('vim._meta')
000.807  000.121  000.096: require('vim._editor')
000.809  000.180  000.024: require('vim._init_packages')
000.811  000.253: init lua interpreter
000.856  000.045: expanding arguments
000.875  000.019: inits 2
001.052  000.178: init highlight
001.054  000.002: waiting for UI
001.162  000.108: done waiting for UI
001.169  000.007: clear screen
001.252  000.083: init default mappings & autocommands
001.477  000.033  000.033: sourcing /usr/share/nvim/runtime/ftplugin.vim
001.513  000.016  000.016: sourcing /usr/share/nvim/runtime/indent.vim
001.547  000.007  000.007: sourcing /usr/share/nvim/archlinux.vim
001.558  000.028  000.021: sourcing /etc/xdg/nvim/sysinit.vim
001.883  000.091  000.091: require('bootstrap.settings')
002.163  000.242  000.242: require('bootstrap.plugins')
002.238  000.072  000.072: require('lazy')
002.261  000.012  000.012: require('ffi')
002.290  000.025  000.025: require('vim.loader')
002.322  000.011  000.011: require('vim.fs')
002.424  000.123  000.112: require('lazy.stats')
002.534  000.082  000.082: require('lazy.core.util')
002.640  000.104  000.104: require('lazy.core.config')
002.807  000.098  000.098: require('lazy.core.handler')
002.921  000.112  000.112: require('lazy.core.plugin')
002.926  000.284  000.074: require('lazy.core.loader')
004.191  000.051  000.051: require('lazy.core.handler.cmd')
004.223  000.027  000.027: require('lazy.core.handler.keys')
004.296  000.029  000.029: require('lazy.core.handler.event')
004.300  000.074  000.045: require('lazy.core.handler.ft')
004.626  000.163  000.163: sourcing /usr/share/nvim/runtime/filetype.lua
005.347  000.108  000.108: sourcing /home/fs144/.local/share/nvim/lazy/nvim-dap/plugin/dap.lua
005.873  000.297  000.297: require('dap.utils')
005.932  001.170  000.765: require('dap')
006.715  000.124  000.124: require('dapui.async.tasks')
006.778  000.060  000.060: require('dapui.async.control')
006.902  000.121  000.121: require('dapui.async.uv')
006.951  000.046  000.046: require('dapui.async.tests')
007.000  000.023  000.023: require('vim.ui')
007.003  000.050  000.027: require('dapui.async.ui')
007.032  000.027  000.027: require('dapui.async.lsp')
007.036  000.489  000.061: require('dapui.async')
007.280  000.044  000.044: require('dapui.config.highlights')
007.350  000.262  000.218: require('dapui.config')
007.356  000.318  000.056: require('dapui.util')
007.412  000.054  000.054: require('dapui.windows.layout')
007.417  001.011  000.149: require('dapui.windows')
007.451  000.033  000.033: require('dapui.controls')
007.457  001.522  000.479: require('dapui')
007.721  000.263  000.263: require('nvim-dap-virtual-text')
008.030  000.307  000.307: require('dap-python')
008.256  000.066  000.066: require('dapui.logging')
008.331  000.071  000.071: require('dapui.client.types')
008.334  000.190  000.053: require('dapui.client')
008.390  000.054  000.054: require('dap.breakpoints')
008.452  000.045  000.045: require('dapui.client.lib')
008.564  000.069  000.069: require('dapui.render.canvas')
008.566  000.104  000.036: require('dapui.elements.breakpoints')
008.653  000.075  000.075: require('dapui.components.breakpoints')
008.722  000.050  000.050: require('dapui.elements.repl')
008.756  000.030  000.030: require('dapui.elements.scopes')
008.798  000.033  000.033: require('dapui.components.scopes')
008.839  000.039  000.039: require('dapui.components.variables')
008.929  000.067  000.067: require('dapui.elements.stacks')
009.101  000.079  000.079: require('dapui.components.frames')
009.105  000.159  000.080: require('dapui.components.threads')
009.154  000.023  000.023: require('dapui.elements.watches')
009.213  000.028  000.028: require('dapui.components.watches')
009.258  000.024  000.024: require('dapui.elements.hover')
009.300  000.035  000.035: require('dapui.components.hover')
009.339  000.034  000.034: require('dapui.elements.console')
009.623  004.977  000.723: require('dev.debugger')
010.274  000.022  000.022: require('nvim-tree.notify')
010.280  000.048  000.026: require('nvim-tree.events')
010.391  000.049  000.049: require('nvim-tree.log')
010.546  000.111  000.111: require('nvim-tree.iterators.node-iterator')
010.575  000.179  000.068: require('nvim-tree.utils')
010.768  000.190  000.190: require('nvim-tree.git.utils')
010.816  000.045  000.045: require('nvim-tree.git.runner')
010.937  000.119  000.119: require('nvim-tree.watcher')
011.000  000.054  000.054: require('nvim-tree.explorer.node')
011.003  000.687  000.052: require('nvim-tree.git')
011.101  000.095  000.095: require('nvim-tree.explorer.watch')
011.146  000.021  000.021: require('nvim-tree.explorer.node-builders')
011.168  000.020  000.020: require('nvim-tree.explorer.sorters')
011.190  000.020  000.020: require('nvim-tree.explorer.filters')
011.318  000.096  000.096: require('nvim-tree.view')
011.326  000.133  000.037: require('nvim-tree.live-filter')
011.330  000.227  000.033: require('nvim-tree.explorer.explore')
011.417  000.085  000.085: require('nvim-tree.explorer.reload')
011.423  001.140  000.046: require('nvim-tree.explorer')
011.427  001.215  000.027: require('nvim-tree.core')
011.510  000.081  000.081: require('nvim-tree.diagnostics')
011.600  000.042  000.042: require('nvim-tree.modified')
011.611  000.097  000.055: require('nvim-tree.renderer.components.modified')
011.655  000.041  000.041: require('nvim-tree.renderer.components.padding')
011.691  000.034  000.034: require('nvim-tree.renderer.components.icons')
011.732  000.037  000.037: require('nvim-tree.renderer.components.full-name')
011.778  000.044  000.044: require('nvim-tree.renderer.components.git')
011.858  000.077  000.077: require('nvim-tree.renderer.builder')
011.904  000.044  000.044: require('nvim-tree.marks')
011.910  001.729  000.058: require('nvim-tree.renderer')
011.915  001.876  000.147: require('nvim-tree.lib')
011.965  000.048  000.048: require('nvim-tree.colors')
012.286  000.074  000.074: require('nvim-tree.actions.finders.find-file')
012.290  000.127  000.054: require('nvim-tree.actions.tree.open')
012.357  000.065  000.065: require('nvim-tree.actions.tree.toggle')
012.436  000.076  000.076: require('nvim-tree.actions.reloaders.reloaders')
012.519  000.079  000.079: require('nvim-tree.actions.root.dir-up')
012.609  000.087  000.087: require('nvim-tree.actions.tree.find-file')
012.703  000.092  000.092: require('nvim-tree.actions.finders.search-node')
012.729  000.024  000.024: require('nvim-tree.actions.tree-modifiers.collapse-all')
012.754  000.022  000.022: require('nvim-tree.actions.tree-modifiers.expand-all')
012.778  000.021  000.021: require('nvim-tree.actions.tree-modifiers.toggles')
012.831  000.025  000.025: require('nvim-tree.keymap')
012.834  000.053  000.027: require('nvim-tree.help')
012.862  000.024  000.024: require('nvim-tree.actions.fs.create-file')
012.900  000.036  000.036: require('nvim-tree.actions.fs.remove-file')
012.928  000.025  000.025: require('nvim-tree.actions.fs.trash')
012.970  000.036  000.036: require('nvim-tree.actions.fs.rename-file')
013.012  000.039  000.039: require('nvim-tree.actions.fs.copy-paste')
013.039  000.022  000.022: require('nvim-tree.actions.node.file-popup')
013.060  000.018  000.018: require('nvim-tree.actions.node.run-command')
013.094  000.032  000.032: require('nvim-tree.actions.node.system-open')
013.121  000.025  000.025: require('nvim-tree.actions.moves.sibling')
013.155  000.028  000.028: require('nvim-tree.actions.moves.parent')
013.181  000.019  000.019: require('nvim-tree.actions.moves.item')
013.206  000.019  000.019: require('nvim-tree.marks.bulk-delete')
